label;E_vol
376;1.2001
377;1.2001
378;1.2001
379;1.2001
380;1.20009
381;1.20009
382;1.20009
383;1.20008
384;1.20008
385;1.20008
386;1.20009
387;1.20009
388;1.20009
389;1.20009
390;1.20009
391;1.20009
392;1.2001
393;1.2001
394;1.2001
395;1.2001
396;1.20011
397;1.20011
398;1.20011
399;1.20011
400;1.20011
401;1.20011
402;1.20011
403;1.20011
404;1.20011
405;1.20011
406;1.20011
407;1.20011
408;1.20011
409;1.20011
410;1.20011
411;1.2001
412;1.2001
413;1.2001
414;1.2001
415;1.20009
416;1.20009
417;1.20009
418;1.20009
419;1.20009
420;1.20009
421;1.20009
422;1.20009
423;1.20009
424;1.20009
425;1.20009
426;1.2001
427;1.2001
428;1.2001
429;1.2001
430;1.2001
431;1.20011
432;1.20011
433;1.20011
434;1.20011
435;1.20011
436;1.20011
437;1.20011
438;1.20011
439;1.20011
440;1.20011
441;1.20011
442;1.20011
443;1.20011
444;1.20011
445;1.20011
446;1.2001
447;1.2001
448;1.2001
449;1.2001
450;1.2001
451;1.20009
452;1.20009
453;1.20009
454;1.20009
455;1.20009
456;1.20009
457;1.20009
458;1.20009
459;1.20009
460;1.2001
461;1.2001
462;1.2001
463;1.2001
464;1.2001
465;1.2001
466;1.20011
467;1.20011
468;1.20011
469;1.20011
470;1.20011
471;1.20011
472;1.20011
473;1.20011
474;1.20011
475;1.20011
476;1.20011
477;1.20011
478;1.20011
479;1.20011
480;1.20011
481;1.2001
482;1.2001
483;1.2001
484;1.2001
485;1.2001
486;1.2001
487;1.20009
488;1.20009
489;1.20009
490;1.20009
491;1.2001
492;1.2001
493;1.2001
494;1.2001
495;1.2001
496;1.2001
497;1.2001
498;1.2001
499;1.2001
500;1.2001
501;1.20011
502;1.20011
503;1.20011
504;1.20011
505;1.20011
506;1.20011
507;1.20011
508;1.20011
509;1.20011
510;1.20011
511;1.20011
512;1.20011
513;1.20011
514;1.20011
515;1.20011
516;1.2001
517;1.2001
518;1.2001
519;1.2001
520;1.2001
521;1.2001
522;1.2001
523;1.2001
524;1.2001
525;1.2001
526;1.2001
527;1.2001
528;1.2001
529;1.2001
530;1.2001
531;1.2001
532;1.2001
533;1.2001
534;1.2001
535;1.2001
536;1.20011
537;1.20011
538;1.20011
539;1.20011
540;1.20011
541;1.20011
542;1.20011
543;1.20011
544;1.20011
545;1.20011
546;1.20011
547;1.20011
548;1.20011
549;1.20011
550;1.20011
551;1.2001
552;1.2001
553;1.2001
554;1.2001
555;1.2001
556;1.2001
557;1.2001
558;1.2001
559;1.2001
560;1.2001
561;1.2001
562;1.2001
563;1.2001
564;1.2001
565;1.2001
566;1.2001
567;1.2001
568;1.2001
569;1.2001
570;1.2001
571;1.20011
572;1.20011
573;1.20011
574;1.20011
575;1.20011
576;1.20011
577;1.20011
578;1.20011
579;1.20011
580;1.20011
581;1.20011
582;1.20011
583;1.20011
584;1.20011
585;1.20011
586;1.2001
587;1.2001
588;1.2001
589;1.2001
590;1.2001
591;1.2001
592;1.2001
593;1.2001
594;1.2001
595;1.2001
596;1.2001
597;1.2001
598;1.2001
599;1.2001
600;1.2001
601;1.2001
602;1.2001
603;1.2001
604;1.2001
605;1.20011
606;1.20011
607;1.20011
608;1.20011
609;1.20011
610;1.20011
611;1.20011
612;1.20011
613;1.20011
614;1.20011
615;1.20011
616;1.20011
617;1.20011
618;1.20011
619;1.20011
620;1.20011
621;1.20011
622;1.2001
623;1.2001
624;1.2001
625;1.2001
626;1.2001
627;1.2001
628;1.2001
629;1.2001
630;1.2001
631;1.2001
632;1.2001
633;1.2001
634;1.2001
635;1.2001
636;1.2001
637;1.2001
638;1.2001
639;1.2001
640;1.20011
641;1.20011
642;1.20011
643;1.20011
644;1.20011
645;1.20011
646;1.20011
647;1.20011
648;1.20011
649;1.20011
650;1.20011
651;1.20011
652;1.20011
653;1.20011
654;1.20011
655;1.20011
656;1.20011
657;1.2001
658;1.2001
659;1.2001
660;1.2001
661;1.2001
662;1.2001
663;1.2001
664;1.2001
665;1.2001
666;1.20011
667;1.2001
668;1.2001
669;1.2001
670;1.2001
671;1.2001
672;1.2001
673;1.20011
674;1.20011
675;1.20011
676;1.20011
677;1.20011
678;1.20011
679;1.20011
680;1.20011
681;1.20011
682;1.20011
683;1.20011
684;1.20011
685;1.20011
686;1.20011
687;1.20011
688;1.20011
689;1.20011
690;1.20011
691;1.20011
692;1.20011
693;1.20011
694;1.2001
695;1.2001
696;1.2001
697;1.2001
698;1.2001
