label;LE_max;S_max
2739;0.000402428;84.5312
2740;0.000402456;84.5332
2741;0.000402494;84.5356
2742;0.000402535;84.5383
2743;0.000402579;84.5409
2744;0.000402619;84.5433
2745;0.000402654;84.5453
2746;0.000402681;84.5469
2747;0.000402698;84.5478
2748;0.000402704;84.5481
2749;0.000402698;84.5478
2750;0.000402681;84.5469
2751;0.000402654;84.5453
2752;0.000402619;84.5433
2753;0.000402579;84.5409
2754;0.000402535;84.5383
2755;0.000402494;84.5357
2756;0.000402456;84.5332
2757;0.000402428;84.5312
2758;0.00040241;84.5299
2759;0.000402406;84.5297
2760;0.000402419;84.5309
2761;0.000402448;84.5339
2762;0.000402493;84.5388
2763;0.000402552;84.5462
2764;0.000402619;84.5552
2765;0.000402647;84.5568
2766;0.000402578;84.5424
2767;0.000402563;84.5433
2768;0.00040251;84.5407
2769;0.00040245;84.5392
2770;0.000402393;84.538
2771;0.000402348;84.5374
2772;0.000402316;84.5371
2773;0.000402301;84.5372
2774;0.000402301;84.5374
2775;0.000402314;84.5379
2776;0.000402336;84.5384
2777;0.000402366;84.539
2778;0.000402399;84.5395
2779;0.000402432;84.54
2780;0.000402461;84.5405
2781;0.000402484;84.5408
2782;0.000402498;84.541
2783;0.000402503;84.5411
2784;0.000402498;84.541
2785;0.000402484;84.5408
2786;0.000402461;84.5405
2787;0.000402432;84.54
2788;0.000402399;84.5395
2789;0.000402366;84.539
2790;0.000402336;84.5384
2791;0.000402314;84.5379
2792;0.000402301;84.5374
2793;0.000402301;84.5372
2794;0.000402316;84.5371
2795;0.000402348;84.5374
2796;0.000402393;84.538
2797;0.00040245;84.5392
2798;0.00040251;84.5408
2799;0.000402563;84.5433
2800;0.000402578;84.5424
2801;4.78788e-05;9.6443
2802;0.000139997;28.3847
2803;0.000222089;44.8783
2804;0.00029198;59.0375
2805;0.000348753;70.458
2806;0.000394415;79.5973
2807;0.000435822;88.2255
2808;0.000468403;95.0442
2809;0.000494241;100.423
2810;0.000515495;104.902
2811;0.000531926;108.391
2812;0.000545194;111.233
2813;0.000555277;113.413
2814;0.000563136;115.124
2815;0.000568792;116.364
2816;0.000572671;117.224
2817;0.00057487;117.711
2818;0.000575629;117.883
2819;0.000574852;117.709
2820;0.000572672;117.226
2821;0.000568838;116.374
2822;0.000563294;115.151
2823;0.00055557;113.463
2824;0.000545381;111.259
2825;0.000532071;108.402
2826;0.000515232;104.829
2827;0.000493918;100.327
2828;0.000467312;94.7706
2829;0.000434174;87.9416
2830;0.00039538;79.9789
2831;0.000348142;70.3448
2832;0.00029205;59.0067
2833;0.000225103;45.5532
2834;0.000138213;27.9656
2835;4.78037e-05;9.65272
2836;8.71995e-05;17.8439
2837;0.000168683;33.9203
2838;0.000238685;47.873
2839;0.00029971;60.0585
2840;0.00034989;70.216
2841;0.000393432;79.1197
2842;0.000430471;86.638
2843;0.00046157;93.0844
2844;0.000486463;98.3009
2845;0.000506746;102.56
2846;0.00052325;106.064
2847;0.000536235;108.84
2848;0.000546612;111.075
2849;0.000554457;112.776
2850;0.000560339;114.061
2851;0.000564305;114.929
2852;0.000566659;115.45
2853;0.000567398;115.611
2854;0.000566672;115.452
2855;0.000564335;114.935
2856;0.000560408;114.072
2857;0.000554586;112.797
2858;0.000546745;111.094
2859;0.000536376;108.857
2860;0.000523196;106.042
2861;0.000506555;102.511
2862;0.000485924;98.1824
2863;0.00046042;92.881
2864;0.000430043;86.6074
2865;0.000393483;79.1137
2866;0.000350395;70.3487
2867;0.000299745;60.1198
2868;0.000238838;47.8631
2869;0.000169047;34.0301
2870;8.64321e-05;17.7794
2871;0.000126778;26.3722
2872;0.000191008;38.735
2873;0.000252577;50.7341
2874;0.000305482;61.214
2875;0.000352226;70.5585
2876;0.000391897;78.5469
2877;0.000425872;85.4921
2878;0.000454704;91.3858
2879;0.000478789;96.3768
2880;0.000498384;100.481
2881;0.000514426;103.858
2882;0.000527413;106.618
2883;0.000537643;108.805
2884;0.000545646;110.528
2885;0.000551524;111.798
2886;0.000555632;112.692
2887;0.000557997;113.206
2888;0.000558812;113.385
2889;0.000558012;113.208
2890;0.000555667;112.698
2891;0.000551582;111.807
2892;0.000545716;110.537
2893;0.000537716;108.813
2894;0.000527415;106.612
2895;0.000514327;103.833
2896;0.00049812;100.426
2897;0.000478182;96.2661
2898;0.000454261;91.3177
2899;0.000425551;85.4282
2900;0.0003918;78.5573
2901;0.000352258;70.5765
2902;0.000305997;61.3069
2903;0.000252512;50.7522
2904;0.000191105;38.7645
2905;0.000126888;26.3344
2906;0.000163509;34.1743
2907;0.000212504;43.5173
2908;0.000263999;53.3923
2909;0.000311643;62.6554
2910;0.000353277;70.8569
2911;0.000389882;78.1601
2912;0.000421434;84.4939
2913;0.000448325;89.9718
2914;0.000471065;94.6262
2915;0.000490087;98.5602
2916;0.000505683;101.817
2917;0.000518409;104.489
2918;0.000528614;106.65
2919;0.000536534;108.335
2920;0.000542498;109.612
2921;0.000546593;110.489
2922;0.000549034;111.016
2923;0.000549817;111.183
2924;0.000549047;111.018
2925;0.000546616;110.492
2926;0.000542532;109.616
2927;0.000536563;108.337
2928;0.000528619;106.648
2929;0.000518349;104.474
2930;0.000505549;101.789
2931;0.000489768;98.5005
2932;0.000470758;94.5747
2933;0.00044797;89.906
2934;0.000421177;84.4637
2935;0.000389791;78.147
2936;0.000353467;70.9012
2937;0.000311619;62.664
2938;0.000264345;53.4596
2939;0.000212618;43.5282
2940;0.000163327;34.16
2941;0.000196135;41.0462
2942;0.000233181;48.0995
2943;0.000275781;56.1706
