label;LE_max;S_max
709;0.0002764;57.1855
710;0.000279631;57.7309
711;0.000282715;58.2551
712;0.000285561;58.7406
713;0.00028809;59.1743
714;0.000290241;59.5436
715;0.000291963;59.8404
716;0.000293219;60.0569
717;0.000293983;60.189
718;0.000294239;60.2332
719;0.000293983;60.1891
720;0.000293219;60.057
721;0.000291964;59.8406
722;0.000290242;59.5439
723;0.000288092;59.1745
724;0.000285562;58.741
725;0.000282718;58.2554
726;0.000279632;57.7312
727;0.000276403;57.1858
728;0.000273136;56.6379
729;0.000269959;56.1106
730;0.00026701;55.6281
731;0.00026445;55.2182
732;0.000262437;54.909
733;0.000261143;54.7303
734;0.000260728;54.7095
735;0.000261339;54.8728
736;0.000263829;55.3968
737;0.000263079;55.2093
738;0.000263228;55.1829
739;0.000264153;55.2967
740;0.000265728;55.528
741;0.000267806;55.852
742;0.000270252;56.2444
743;0.000272927;56.6817
744;0.000275711;57.1417
745;0.000278486;57.6049
746;0.000281155;58.053
747;0.000283631;58.4713
748;0.000285844;58.8461
749;0.000287731;59.1673
750;0.000289247;59.4255
751;0.000290354;59.6148
752;0.000291029;59.73
753;0.000291256;59.769
754;0.000291029;59.7301
755;0.000290355;59.6149
756;0.000289247;59.4256
757;0.000287733;59.1675
758;0.000285845;58.8464
759;0.000283634;58.4716
760;0.000281156;58.0533
761;0.000278488;57.6051
762;0.000275711;57.1419
763;0.00027293;56.6819
764;0.000270252;56.2444
765;0.000267807;55.8521
766;0.000265727;55.5279
767;0.000264154;55.2967
768;0.000263226;55.1827
769;0.000263079;55.2091
770;0.000263828;55.3966
771;0.000265913;55.8355
772;0.000265073;55.6329
773;0.000265014;55.5713
774;0.000265646;55.6336
775;0.000266854;55.8011
776;0.000268527;56.0532
777;0.00027054;56.3693
778;0.000272782;56.7289
779;0.000275137;57.1129
780;0.00027751;57.5033
781;0.000279806;57.8846
782;0.000281951;58.2423
783;0.000283874;58.5649
784;0.000285522;58.842
785;0.000286848;59.066
786;0.00028782;59.23
787;0.000288412;59.3305
788;0.000288611;59.3641
789;0.000288412;59.3305
790;0.00028782;59.2301
791;0.000286849;59.0661
792;0.000285522;58.8422
793;0.000283876;58.5651
794;0.000281952;58.2425
795;0.000279808;57.8848
796;0.00027751;57.5035
797;0.000275139;57.113
798;0.000272782;56.7289
799;0.000270542;56.3694
800;0.000268526;56.0532
801;0.000266855;55.8011
802;0.000265644;55.6334
803;0.000265014;55.5712
804;0.000265072;55.6328
805;0.000265913;55.8354
806;0.000267644;56.1997
807;0.000266749;55.9896
808;0.000266538;55.9024
809;0.000266931;55.9244
810;0.000267843;56.0403
811;0.000269171;56.2328
812;0.000270818;56.4844
813;0.00027268;56.7776
814;0.000274665;57.0955
815;0.00027668;57.4228
816;0.000278647;57.7447
817;0.000280492;58.0492
818;0.000282156;58.3249
819;0.000283585;58.563
820;0.00028474;58.7556
821;0.000285587;58.8975
822;0.000286104;58.984
823;0.000286278;59.0133
824;0.000286104;58.9841
825;0.000285587;58.8975
826;0.00028474;58.7557
827;0.000283586;58.5631
828;0.000282156;58.325
829;0.000280493;58.0494
830;0.000278647;57.7449
831;0.000276682;57.4229
832;0.000274665;57.0956
833;0.000272682;56.7777
834;0.000270818;56.4844
835;0.000269172;56.2328
836;0.000267842;56.0402
837;0.000266931;55.9244
838;0.000266537;55.9023
839;0.000266749;55.9895
840;0.000267643;56.1996
841;0.000269064;56.4989
842;0.000268149;56.2873
843;0.000267825;56.1827
844;0.000268034;56.1739
845;0.0002687;56.2484
846;0.000269744;56.3918
847;0.000271077;56.5895
848;0.000272617;56.8262
849;0.000274276;57.0875
850;0.000275979;57.3596
851;0.000277652;57.63
852;0.000279232;57.8872
853;0.000280662;58.1216
854;0.000281896;58.3246
855;0.000282895;58.4897
856;0.000283629;58.6112
857;0.000284079;58.6858
858;0.00028423;58.7107
859;0.000284079;58.6858
860;0.00028363;58.6112
861;0.000282895;58.4898
862;0.000281896;58.3247
863;0.000280663;58.1218
864;0.000279232;57.8873
865;0.000277653;57.6301
866;0.000275979;57.3597
867;0.000274277;57.0876
868;0.000272617;56.8262
869;0.000271078;56.5895
870;0.000269744;56.3918
871;0.000268701;56.2484
872;0.000268033;56.1738
873;0.000267825;56.1826
874;0.000268148;56.2873
875;0.000269065;56.4989
876;0.000270218;56.7417
877;0.000269304;56.5335
878;0.000268906;56.418
879;0.00026897;56.3863
880;0.000269441;56.4283
881;0.000270247;56.5319
882;0.000271319;56.6846
883;0.000272579;56.8737
884;0.00027396;57.0866
885;0.000275388;57.3113
886;0.000276804;57.5366
887;0.000278148;57.7527
888;0.000279371;57.9504
889;0.000280429;58.1227
890;0.000281288;58.2629
891;0.000281921;58.3666
892;0.000282309;58.4301
893;0.000282439;58.4516
894;0.000282309;58.4301
895;0.000281922;58.3667
896;0.000281288;58.263
897;0.000280429;58.1228
898;0.000279371;57.9505
899;0.000278149;57.7528
900;0.000276804;57.5366
901;0.00027539;57.3114
902;0.00027396;57.0866
903;0.00027258;56.8738
904;0.000271318;56.6846
905;0.000270248;56.5319
906;0.00026944;56.4282
907;0.000268971;56.3863
908;0.000268905;56.4179
909;0.000269305;56.5334
910;0.000270218;56.7417
911;0.000271138;56.9357
912;0.000270248;56.7346
913;0.000269801;56.6137
914;0.00026976;56.5658
915;0.000270073;56.5827
916;0.000270687;56.6543
917;0.000271537;56.7702
918;0.000272564;56.9194
919;0.000273702;57.0912
920;0.000274895;57.2752
921;0.000276084;57.4616
922;0.000277221;57.6417
923;0.000278258;57.8076
924;0.000279161;57.9525
925;0.000279895;58.0711
926;0.000280437;58.1587
927;0.000280769;58.2127
928;0.000280882;58.2308
929;0.00028077;58.2127
930;0.000280437;58.1588
931;0.000279895;58.0711
932;0.000279161;57.9525
933;0.000278259;57.8076
934;0.000277221;57.6417
935;0.000276085;57.4617
936;0.000274895;57.2752
937;0.000273703;57.0913
938;0.000272563;56.9194
939;0.000271538;56.7702
940;0.000270686;56.6542
941;0.000270074;56.5827
942;0.00026976;56.5658
943;0.000269802;56.6137
944;0.000270248;56.7345
945;0.000271139;56.9357
946;0.000271859;57.0874
947;0.000271007;56.8965
948;0.000270538;56.7747
949;0.000270419;56.7162
950;0.000270611;56.7143
951;0.000271066;56.7607
952;0.000271735;56.8466
953;0.000272562;56.9628
954;0.000273496;57.1
955;0.000274483;57.2493
956;0.000275476;57.4023
957;0.00027643;57.5513
958;0.000277306;57.6892
959;0.00027807;57.8104
960;0.000278693;57.9097
961;0.000279154;57.9835
962;0.000279437;58.0288
963;0.000279532;58.0441
964;0.000279437;58.0288
965;0.000279154;57.9835
966;0.000278693;57.9097
967;0.00027807;57.8104
968;0.000277306;57.6892
969;0.000276431;57.5513
970;0.000275476;57.4023
971;0.000274483;57.2494
972;0.000273495;57.1
973;0.000272563;56.9628
974;0.000271735;56.8465
975;0.000271067;56.7607
976;0.000270611;56.7142
977;0.000270419;56.7162
978;0.000270538;56.7747
979;0.000271007;56.8965
980;0.000271859;57.0874
981;0.000272407;57.2029
982;0.000271607;57.0246
983;0.000271133;56.9055
984;0.000270964;56.841
985;0.000271063;56.8257
986;0.000271393;56.8526
987;0.000271911;56.9145
988;0.000272572;57.0035
989;0.00027333;57.1119
990;0.000274142;57.2319
991;0.000274965;57.3563
992;0.000275761;57.4784
993;0.000276494;57.5923
994;0.000277136;57.6926
995;0.00027766;57.7752
996;0.00027805;57.8366
997;0.000278289;57.8745
998;0.000278369;57.8872
999;0.000278289;57.8745
1000;0.00027805;57.8366
1001;0.000277661;57.7752
1002;0.000277136;57.6926
1003;0.000276494;57.5923
1004;0.00027576;57.4784
1005;0.000274965;57.3563
1006;0.000274142;57.2319
1007;0.000273331;57.1119
1008;0.000272572;57.0035
1009;0.000271911;56.9145
1010;0.000271393;56.8526
1011;0.000271063;56.8257
1012;0.000270963;56.841
1013;0.000271134;56.9055
1014;0.000271606;57.0245
1015;0.000272407;57.2029
1016;0.000272807;57.2874
1017;0.000272068;57.1235
1018;0.000271609;57.0101
1019;0.000271408;56.9435
1020;0.00027144;56.9192
1021;0.000271671;56.9316
1022;0.000272067;56.9746
1023;0.000272589;57.0416
1024;0.000273201;57.126
1025;0.000273862;57.2214
1026;0.000274538;57.3215
1027;0.000275195;57.4207
1028;0.000275805;57.5136
1029;0.000276339;57.596
1030;0.000276778;57.664
1031;0.000277103;57.7147
1032;0.000277303;57.7459
1033;0.000277371;57.7565
1034;0.000277303;57.7459
1035;0.000277103;57.7147
1036;0.000276778;57.664
1037;0.000276339;57.5961
1038;0.000275805;57.5136
1039;0.000275196;57.4207
1040;0.000274538;57.3215
1041;0.000273862;57.2215
1042;0.0002732;57.126
1043;0.00027259;57.0416
1044;0.000272067;56.9745
1045;0.000271671;56.9316
1046;0.000271439;56.9192
1047;0.000271408;56.9435
1048;0.000271608;57.0101
1049;0.000272068;57.1235
1050;0.000272807;57.2874
1051;0.000273082;57.3454
1052;0.000272412;57.1974
1053;0.000271979;57.0922
1054;0.000271765;57.0267
1055;0.000271749;56.9972
1056;0.000271906;56.9992
1057;0.000272203;57.0276
1058;0.000272612;57.077
1059;0.000273099;57.1418
1060;0.000273633;57.2166
1061;0.000274183;57.2963
1062;0.000274722;57.3758
1063;0.000275222;57.4509
1064;0.000275663;57.5176
1065;0.000276025;57.573
1066;0.000276295;57.6143
1067;0.00027646;57.6398
1068;0.000276516;57.6484
1069;0.00027646;57.6398
1070;0.000276295;57.6143
1071;0.000276025;57.573
1072;0.000275663;57.5176
1073;0.000275222;57.4509
1074;0.000274721;57.3758
