label;E_vol
615;1.09399
616;1.09399
617;1.09399
618;1.09399
619;1.09399
620;1.09399
621;1.094
622;1.094
623;1.094
624;1.094
625;1.094
626;1.094
627;1.094
628;1.094
629;1.094
630;1.094
631;1.094
632;1.094
633;1.094
634;1.094
635;1.094
636;1.094
637;1.094
638;1.094
639;1.094
640;1.094
641;1.09395
642;1.09394
643;1.09394
644;1.09395
645;1.09396
646;1.09396
647;1.09397
648;1.09397
649;1.09397
650;1.09398
651;1.09398
652;1.09398
653;1.09399
654;1.09399
655;1.09399
656;1.09399
657;1.09399
658;1.09399
659;1.09399
660;1.09399
661;1.094
662;1.094
663;1.094
664;1.094
665;1.094
666;1.094
667;1.094
668;1.094
669;1.094
670;1.094
671;1.094
672;1.094
673;1.094
674;1.094
675;1.094
676;1.094
677;1.094
678;1.094
679;1.094
680;1.094
681;1.09395
682;1.09394
683;1.09395
684;1.09395
685;1.09396
686;1.09396
687;1.09397
688;1.09397
689;1.09397
690;1.09398
691;1.09398
692;1.09398
693;1.09399
694;1.09399
695;1.09399
696;1.09399
697;1.09399
698;1.09399
699;1.09399
700;1.09399
701;1.094
702;1.094
703;1.094
704;1.094
705;1.094
706;1.094
707;1.094
708;1.094
709;1.094
710;1.094
711;1.094
712;1.094
713;1.094
714;1.094
715;1.094
716;1.094
717;1.094
718;1.094
719;1.094
720;1.094
721;1.09397
722;1.09396
723;1.09396
724;1.09396
725;1.09396
726;1.09397
727;1.09397
728;1.09397
729;1.09398
730;1.09398
731;1.09398
732;1.09398
733;1.09399
734;1.09399
735;1.09399
736;1.09399
737;1.09399
738;1.09399
739;1.09399
740;1.09399
741;1.09399
742;1.094
743;1.094
744;1.094
745;1.094
746;1.094
747;1.094
748;1.094
749;1.094
750;1.094
751;1.094
752;1.094
753;1.094
754;1.094
755;1.094
756;1.094
757;1.094
758;1.094
759;1.094
760;1.094
761;1.09397
762;1.09396
763;1.09396
764;1.09396
765;1.09397
766;1.09397
767;1.09397
768;1.09397
769;1.09398
770;1.09398
771;1.09398
772;1.09398
773;1.09399
774;1.09399
775;1.09399
776;1.09399
777;1.09399
778;1.09399
779;1.09399
780;1.09399
781;1.09399
782;1.094
783;1.094
784;1.094
785;1.094
786;1.094
787;1.094
788;1.094
789;1.094
790;1.094
791;1.094
792;1.094
793;1.094
794;1.094
795;1.094
796;1.094
797;1.094
798;1.094
799;1.094
800;1.094
801;1.09397
802;1.09396
803;1.09396
804;1.09396
805;1.09397
806;1.09397
807;1.09397
808;1.09397
809;1.09398
810;1.09398
811;1.09398
812;1.09398
813;1.09399
814;1.09399
815;1.09399
816;1.09399
817;1.09399
818;1.09399
819;1.09399
820;1.09399
821;1.09399
822;1.094
823;1.094
824;1.094
825;1.094
826;1.094
827;1.094
828;1.094
829;1.094
830;1.094
831;1.094
832;1.094
833;1.094
834;1.094
835;1.094
836;1.094
837;1.094
838;1.094
839;1.094
840;1.094
841;1.09397
842;1.09396
843;1.09396
844;1.09396
845;1.09397
846;1.09397
847;1.09397
848;1.09397
849;1.09398
850;1.09398
851;1.09398
852;1.09398
853;1.09399
854;1.09399
855;1.09399
856;1.09399
857;1.09399
858;1.09399
859;1.09399
860;1.09399
861;1.09399
862;1.094
863;1.094
864;1.094
865;1.094
866;1.094
867;1.094
868;1.094
869;1.094
870;1.094
871;1.094
872;1.094
873;1.094
874;1.094
875;1.094
876;1.094
877;1.094
878;1.094
879;1.094
880;1.094
881;1.09397
882;1.09396
883;1.09396
884;1.09396
885;1.09397
886;1.09397
887;1.09397
888;1.09397
889;1.09398
890;1.09398
891;1.09398
892;1.09398
893;1.09399
894;1.09399
895;1.09399
896;1.09399
897;1.09399
898;1.09399
899;1.09399
900;1.09399
901;1.09399
902;1.094
903;1.094
904;1.094
905;1.094
906;1.094
907;1.094
908;1.094
909;1.094
910;1.094
911;1.094
912;1.094
913;1.094
914;1.094
915;1.094
916;1.094
917;1.094
918;1.094
919;1.094
920;1.094
921;1.09397
922;1.09396
923;1.09396
924;1.09396
925;1.09396
926;1.09397
927;1.09397
928;1.09397
929;1.09398
930;1.09398
931;1.09398
932;1.09398
933;1.09399
934;1.09399
935;1.09399
936;1.09399
937;1.09399
938;1.09399
939;1.09399
940;1.09399
941;1.09399
942;1.094
943;1.094
944;1.094
945;1.094
946;1.094
947;1.094
948;1.094
949;1.094
950;1.094
951;1.094
952;1.094
953;1.094
954;1.094
955;1.094
956;1.094
957;1.094
958;1.094
959;1.094
960;1.094
961;1.09398
962;1.09398
963;1.09397
964;1.09397
965;1.09397
966;1.09397
967;1.09398
968;1.09398
969;1.09398
970;1.09398
971;1.09398
972;1.09399
973;1.09399
974;1.09399
975;1.09399
976;1.09399
977;1.09399
978;1.09399
979;1.09399
980;1.09399
981;1.09399
982;1.094
983;1.094
984;1.094
985;1.094
986;1.094
987;1.094
988;1.094
989;1.094
990;1.094
991;1.094
992;1.094
993;1.094
994;1.094
995;1.094
996;1.094
997;1.094
998;1.094
999;1.094
1000;1.094
1001;1.09399
1002;1.09398
1003;1.09397
1004;1.09397
1005;1.09397
1006;1.09397
1007;1.09398
1008;1.09398
1009;1.09398
1010;1.09398
1011;1.09398
1012;1.09399
1013;1.09399
1014;1.09399
1015;1.09399
1016;1.09399
1017;1.09399
1018;1.09399
1019;1.09399
1020;1.09399
1021;1.09399
1022;1.094
1023;1.094
1024;1.094
1025;1.094
1026;1.094
1027;1.094
1028;1.094
1029;1.094
1030;1.094
1031;1.094
1032;1.094
1033;1.094
1034;1.094
1035;1.094
1036;1.094
1037;1.094
1038;1.094
1039;1.094
1040;1.094
1041;1.09398
1042;1.09398
1043;1.09397
1044;1.09397
1045;1.09397
1046;1.09397
1047;1.09398
1048;1.09398
1049;1.09398
1050;1.09398
1051;1.09398
1052;1.09399
1053;1.09399
1054;1.09399
1055;1.09399
1056;1.09399
1057;1.09399
1058;1.09399
1059;1.09399
1060;1.09399
1061;1.09399
1062;1.094
1063;1.094
1064;1.094
1065;1.094
1066;1.094
1067;1.094
1068;1.094
1069;1.094
1070;1.094
1071;1.094
1072;1.094
1073;1.094
1074;1.094
1075;1.094
1076;1.094
1077;1.094
1078;1.094
1079;1.094
1080;1.094
1081;1.09398
1082;1.09398
1083;1.09397
1084;1.09397
1085;1.09397
1086;1.09397
1087;1.09398
1088;1.09398
1089;1.09398
1090;1.09398
1091;1.09398
1092;1.09399
1093;1.09399
1094;1.09399
1095;1.09399
1096;1.09399
1097;1.09399
1098;1.09399
1099;1.09399
1100;1.09399
1101;1.09399
1102;1.094
1103;1.094
1104;1.094
1105;1.094
1106;1.094
1107;1.094
1108;1.094
1109;1.094
1110;1.094
1111;1.094
1112;1.094
1113;1.094
1114;1.094
1115;1.094
1116;1.094
1117;1.094
1118;1.094
1119;1.094
1120;1.094
1121;1.09399
1122;1.09398
1123;1.09397
1124;1.09397
1125;1.09397
1126;1.09397
1127;1.09398
1128;1.09398
1129;1.09398
1130;1.09398
1131;1.09398
1132;1.09399
1133;1.09399
1134;1.09399
1135;1.09399
1136;1.09399
1137;1.09399
1138;1.09399
1139;1.09399
1140;1.09399
1141;1.09399
1142;1.094
1143;1.094
1144;1.094
1145;1.094
1146;1.094
1147;1.094
1148;1.094
1149;1.094
1150;1.094
1151;1.094
1152;1.094
1153;1.094
1154;1.094
1155;1.094
1156;1.094
1157;1.094
1158;1.094
1159;1.094
1160;1.094
1161;1.09398
1162;1.09398
1163;1.09397
1164;1.09397
1165;1.09397
1166;1.09397
1167;1.09398
1168;1.09398
1169;1.09398
1170;1.09398
1171;1.09398
1172;1.09399
1173;1.09399
1174;1.09399
1175;1.09399
1176;1.09399
1177;1.09399
1178;1.09399
1179;1.09399
1180;1.09399
1181;1.09399
1182;1.094
1183;1.094
1184;1.094
1185;1.094
1186;1.094
1187;1.094
1188;1.094
1189;1.094
1190;1.094
1191;1.094
1192;1.094
1193;1.094
1194;1.094
1195;1.094
1196;1.094
1197;1.094
1198;1.094
1199;1.094
1200;1.094
1201;1.094
1202;1.09399
1203;1.09399
1204;1.09398
1205;1.09398
1206;1.09398
1207;1.09398
1208;1.09398
1209;1.09398
1210;1.09398
1211;1.09399
1212;1.09399
1213;1.09399
1214;1.09399
1215;1.09399
1216;1.09399
1217;1.09399
1218;1.09399
1219;1.09399
1220;1.09399
1221;1.09399
1222;1.094
1223;1.094
1224;1.094
1225;1.094
1226;1.094
1227;1.094
1228;1.094
1229;1.094
1230;1.094
1231;1.094
1232;1.094
1233;1.094
1234;1.094
1235;1.094
1236;1.094
1237;1.094
1238;1.094
1239;1.094
1240;1.094
1241;1.094
1242;1.09399
1243;1.09399
1244;1.09398
1245;1.09398
1246;1.09398
1247;1.09398
1248;1.09398
1249;1.09398
1250;1.09398
1251;1.09399
1252;1.09399
1253;1.09399
1254;1.09399
1255;1.09399
1256;1.09399
1257;1.09399
1258;1.09399
1259;1.09399
1260;1.09399
1261;1.09399
1262;1.094
1263;1.094
1264;1.094
1265;1.094
1266;1.094
1267;1.094
1268;1.094
1269;1.094
1270;1.094
1271;1.094
1272;1.094
1273;1.094
1274;1.094
1275;1.094
1276;1.094
1277;1.094
1278;1.094
1279;1.094
1280;1.094
1281;1.094
1282;1.09399
1283;1.09399
1284;1.09398
1285;1.09398
1286;1.09398
1287;1.09398
1288;1.09398
1289;1.09398
1290;1.09398
1291;1.09399
1292;1.09399
1293;1.09399
1294;1.09399
1295;1.09399
1296;1.09399
1297;1.09399
1298;1.09399
1299;1.09399
1300;1.09399
1301;1.09399
1302;1.094
1303;1.094
1304;1.094
1305;1.094
1306;1.094
1307;1.094
1308;1.094
1309;1.094
1310;1.094
1311;1.094
1312;1.094
1313;1.094
1314;1.094
1315;1.094
1316;1.094
1317;1.094
1318;1.094
1319;1.094
1320;1.094
1321;1.094
1322;1.09399
1323;1.09399
1324;1.09398
1325;1.09398
1326;1.09398
1327;1.09398
1328;1.09398
1329;1.09398
1330;1.09398
1331;1.09399
1332;1.09399
1333;1.09399
1334;1.09399
1335;1.09399
1336;1.09399
1337;1.09399
1338;1.09399
1339;1.09399
1340;1.09399
1341;1.09399
1342;1.094
1343;1.094
1344;1.094
1345;1.094
1346;1.094
1347;1.094
1348;1.094
1349;1.094
1350;1.094
1351;1.094
1352;1.094
1353;1.094
1354;1.094
1355;1.094
1356;1.094
1357;1.094
1358;1.094
1359;1.094
1360;1.094
1361;1.094
1362;1.09399
1363;1.09399
1364;1.09398
1365;1.09398
1366;1.09398
1367;1.09398
1368;1.09398
1369;1.09398
1370;1.09398
1371;1.09399
1372;1.09399
1373;1.09399
1374;1.09399
1375;1.09399
1376;1.09399
1377;1.09399
1378;1.09399
1379;1.09399
1380;1.09399
1381;1.09399
1382;1.094
1383;1.094
1384;1.094
1385;1.094
1386;1.094
1387;1.094
1388;1.094
1389;1.094
1390;1.094
1391;1.094
1392;1.094
1393;1.094
1394;1.094
1395;1.094
1396;1.094
1397;1.094
1398;1.094
1399;1.094
1400;1.094
1401;1.094
1402;1.09399
1403;1.09399
1404;1.09398
1405;1.09398
1406;1.09398
1407;1.09398
1408;1.09398
1409;1.09398
1410;1.09398
1411;1.09399
1412;1.09399
1413;1.09399
1414;1.09399
1415;1.09399
1416;1.09399
1417;1.09399
1418;1.09399
1419;1.09399
1420;1.09399
1421;1.09399
1422;1.094
1423;1.094
1424;1.094
1425;1.094
1426;1.094
1427;1.094
1428;1.094
1429;1.094
1430;1.094
1431;1.094
1432;1.094
1433;1.094
1434;1.094
1435;1.094
1436;1.094
1437;1.094
1438;1.094
1439;1.094
1440;1.094
1441;1.094
1442;1.094
1443;1.09399
1444;1.09399
1445;1.09399
1446;1.09399
1447;1.09399
1448;1.09399
1449;1.09399
1450;1.09399
1451;1.09399
1452;1.09399
1453;1.09399
1454;1.09399
1455;1.09399
1456;1.09399
1457;1.09399
1458;1.09399
1459;1.09399
1460;1.09399
1461;1.09399
1462;1.094
1463;1.094
1464;1.094
1465;1.094
1466;1.094
1467;1.094
1468;1.094
1469;1.094
1470;1.094
1471;1.094
1472;1.094
1473;1.094
1474;1.094
1475;1.094
1476;1.094
1477;1.094
1478;1.094
1479;1.094
1480;1.094
1481;1.094
1482;1.094
1483;1.09399
1484;1.09399
1485;1.09399
1486;1.09399
1487;1.09399
1488;1.09399
1489;1.09399
1490;1.09399
1491;1.09399
1492;1.09399
1493;1.09399
1494;1.09399
1495;1.09399
1496;1.09399
1497;1.09399
1498;1.09399
1499;1.09399
1500;1.09399
1501;1.09399
1502;1.094
1503;1.094
1504;1.094
1505;1.094
1506;1.094
1507;1.094
1508;1.094
1509;1.094
1510;1.094
1511;1.094
1512;1.094
1513;1.094
1514;1.094
1515;1.094
1516;1.094
1517;1.094
1518;1.094
1519;1.094
1520;1.094
1521;1.094
1522;1.094
1523;1.09399
1524;1.09399
1525;1.09399
1526;1.09399
1527;1.09399
1528;1.09399
1529;1.09399
1530;1.09399
1531;1.09399
1532;1.09399
1533;1.09399
1534;1.09399
1535;1.09399
1536;1.09399
1537;1.09399
1538;1.09399
1539;1.09399
1540;1.09399
1541;1.09399
1542;1.094
1543;1.094
1544;1.094
1545;1.094
1546;1.094
1547;1.094
1548;1.094
1549;1.094
1550;1.094
1551;1.094
1552;1.094
1553;1.094
1554;1.094
1555;1.094
1556;1.094
1557;1.094
1558;1.094
1559;1.094
1560;1.094
1561;1.094
1562;1.094
1563;1.09399
1564;1.09399
1565;1.09399
1566;1.09399
1567;1.09399
1568;1.09399
1569;1.09399
1570;1.09399
1571;1.09399
1572;1.09399
1573;1.09399
1574;1.09399
1575;1.09399
1576;1.09399
1577;1.09399
1578;1.09399
1579;1.09399
1580;1.09399
1581;1.09399
1582;1.094
1583;1.094
1584;1.094
1585;1.094
1586;1.094
1587;1.094
1588;1.094
1589;1.094
1590;1.094
1591;1.094
1592;1.094
1593;1.094
1594;1.094
1595;1.094
1596;1.094
1597;1.094
1598;1.094
1599;1.094
1600;1.094
1601;1.094
1602;1.094
1603;1.09399
1604;1.09399
1605;1.09399
1606;1.09399
1607;1.09399
1608;1.09399
1609;1.09399
1610;1.09399
1611;1.09399
1612;1.09399
1613;1.09399
1614;1.09399
1615;1.09399
1616;1.09399
1617;1.09399
1618;1.09399
1619;1.09399
1620;1.09399
1621;1.09399
1622;1.094
1623;1.094
1624;1.094
1625;1.094
1626;1.094
1627;1.094
1628;1.094
1629;1.094
1630;1.094
1631;1.094
1632;1.094
1633;1.094
1634;1.094
1635;1.094
1636;1.094
1637;1.094
1638;1.094
1639;1.094
1640;1.094
1641;1.094
1642;1.094
1643;1.09399
1644;1.09399
1645;1.09399
1646;1.09399
1647;1.09399
1648;1.09399
1649;1.09399
1650;1.09399
1651;1.09399
1652;1.09399
1653;1.09399
1654;1.09399
1655;1.09399
1656;1.09399
1657;1.09399
1658;1.09399
1659;1.09399
1660;1.09399
1661;1.09399
1662;1.094
1663;1.094
1664;1.094
1665;1.094
1666;1.094
1667;1.094
1668;1.094
1669;1.094
1670;1.094
1671;1.094
1672;1.094
1673;1.094
1674;1.094
1675;1.094
1676;1.094
1677;1.094
1678;1.094
1679;1.094
1680;1.094
1681;1.09401
1682;1.094
1683;1.094
1684;1.094
1685;1.09399
1686;1.09399
1687;1.09399
1688;1.09399
1689;1.09399
1690;1.09399
1691;1.09399
1692;1.09399
1693;1.09399
1694;1.09399
1695;1.09399
1696;1.09399
1697;1.09399
1698;1.09399
1699;1.09399
1700;1.09399
1701;1.09399
1702;1.094
1703;1.094
1704;1.094
1705;1.094
1706;1.094
1707;1.094
1708;1.094
1709;1.094
1710;1.094
1711;1.094
1712;1.094
1713;1.094
1714;1.094
1715;1.094
1716;1.094
1717;1.094
1718;1.094
1719;1.094
1720;1.094
1721;1.09401
1722;1.094
1723;1.094
1724;1.094
1725;1.09399
1726;1.09399
1727;1.09399
1728;1.09399
1729;1.09399
1730;1.09399
1731;1.09399
1732;1.09399
1733;1.09399
1734;1.09399
1735;1.09399
1736;1.09399
1737;1.09399
1738;1.09399
1739;1.09399
1740;1.09399
1741;1.09399
1742;1.094
1743;1.094
1744;1.094
1745;1.094
1746;1.094
1747;1.094
1748;1.094
1749;1.094
1750;1.094
1751;1.094
1752;1.094
1753;1.094
1754;1.094
1755;1.094
1756;1.094
1757;1.094
1758;1.094
1759;1.094
1760;1.094
1761;1.09401
1762;1.094
1763;1.094
1764;1.094
1765;1.09399
1766;1.09399
1767;1.09399
1768;1.09399
1769;1.09399
1770;1.09399
1771;1.09399
1772;1.09399
1773;1.09399
1774;1.09399
1775;1.09399
1776;1.09399
1777;1.09399
1778;1.09399
1779;1.09399
1780;1.09399
1781;1.09399
1782;1.094
1783;1.094
1784;1.094
1785;1.094
1786;1.094
1787;1.094
1788;1.094
1789;1.094
1790;1.094
1791;1.094
1792;1.094
1793;1.094
1794;1.094
1795;1.094
1796;1.094
1797;1.094
1798;1.094
1799;1.094
1800;1.094
1801;1.09401
1802;1.094
1803;1.094
1804;1.094
1805;1.09399
1806;1.09399
1807;1.09399
1808;1.09399
1809;1.09399
1810;1.09399
1811;1.09399
1812;1.09399
1813;1.09399
1814;1.09399
1815;1.09399
1816;1.09399
1817;1.09399
1818;1.09399
1819;1.09399
1820;1.09399
1821;1.09399
1822;1.094
1823;1.094
1824;1.094
1825;1.094
1826;1.094
1827;1.094
1828;1.094
1829;1.094
1830;1.094
1831;1.094
1832;1.094
1833;1.094
1834;1.094
1835;1.094
1836;1.094
1837;1.094
1838;1.094
1839;1.094
1840;1.094
1841;1.09401
1842;1.094
1843;1.094
1844;1.094
1845;1.09399
1846;1.09399
1847;1.09399
1848;1.09399
1849;1.09399
1850;1.09399
1851;1.09399
1852;1.09399
1853;1.09399
1854;1.09399
1855;1.09399
1856;1.09399
1857;1.09399
1858;1.09399
1859;1.09399
1860;1.09399
1861;1.09399
1862;1.094
1863;1.094
1864;1.094
1865;1.094
1866;1.094
1867;1.094
1868;1.094
1869;1.094
1870;1.094
1871;1.094
1872;1.094
1873;1.094
1874;1.094
1875;1.094
1876;1.094
1877;1.094
1878;1.094
1879;1.094
1880;1.094
1881;1.09401
1882;1.094
1883;1.094
1884;1.094
1885;1.09399
1886;1.09399
1887;1.09399
1888;1.09399
1889;1.09399
1890;1.09399
1891;1.09399
1892;1.09399
1893;1.09399
1894;1.09399
1895;1.09399
1896;1.09399
1897;1.09399
1898;1.09399
1899;1.09399
1900;1.09399
1901;1.09399
1902;1.094
1903;1.094
1904;1.094
1905;1.094
1906;1.094
1907;1.094
1908;1.094
1909;1.094
1910;1.094
1911;1.094
1912;1.094
1913;1.094
1914;1.094
1915;1.094
1916;1.094
1917;1.094
1918;1.094
1919;1.094
1920;1.094
1921;1.09401
1922;1.09401
1923;1.094
1924;1.094
1925;1.094
1926;1.094
1927;1.09399
1928;1.09399
1929;1.09399
1930;1.09399
1931;1.09399
1932;1.09399
1933;1.09399
1934;1.09399
1935;1.09399
1936;1.09399
1937;1.09399
1938;1.09399
1939;1.09399
1940;1.09399
1941;1.094
1942;1.094
1943;1.094
1944;1.094
1945;1.094
1946;1.094
1947;1.094
1948;1.094
1949;1.094
1950;1.094
1951;1.094
1952;1.094
1953;1.094
1954;1.094
1955;1.094
1956;1.094
1957;1.094
1958;1.094
1959;1.094
1960;1.094
1961;1.09401
1962;1.09401
1963;1.094
1964;1.094
1965;1.094
1966;1.094
1967;1.09399
1968;1.09399
1969;1.09399
1970;1.09399
1971;1.09399
1972;1.09399
1973;1.09399
1974;1.09399
1975;1.09399
1976;1.09399
1977;1.09399
1978;1.09399
1979;1.09399
1980;1.09399
1981;1.094
1982;1.094
1983;1.094
1984;1.094
1985;1.094
1986;1.094
1987;1.094
1988;1.094
1989;1.094
1990;1.094
1991;1.094
1992;1.094
1993;1.094
1994;1.094
1995;1.094
1996;1.094
1997;1.094
1998;1.094
1999;1.094
2000;1.094
