label;LE_max;S_max
92;0.000536506;108.374
93;0.000571784;115.586
94;0.000598757;121.229
95;0.000619039;125.557
96;0.000634145;128.86
97;0.000645086;131.307
98;0.000652915;133.104
99;0.000658233;134.354
100;0.000661701;135.188
101;0.000663589;135.649
102;0.000664228;135.807
103;0.000663589;135.649
104;0.000661701;135.188
105;0.000658233;134.354
106;0.000652915;133.104
107;0.000645086;131.307
108;0.000634145;128.86
109;0.000619039;125.557
110;0.000598757;121.229
111;0.000571784;115.586
112;0.000536506;108.374
113;0.000491094;99.2671
114;0.000433017;87.9253
115;0.000364461;74.8386
116;0.000299584;62.5784
117;0.000335102;70.1533
118;0.000382463;79.0538
119;0.000437621;89.4708
120;0.000488066;99.1534
121;0.000530162;107.398
122;0.000563653;114.113
123;0.00058999;119.492
124;0.000610302;123.733
125;0.000625719;127.013
126;0.000637242;129.518
127;0.000645596;131.368
128;0.000651494;132.702
129;0.000655332;133.582
130;0.000657535;134.094
131;0.000658218;134.254
132;0.000657535;134.094
133;0.000655332;133.582
134;0.000651494;132.702
135;0.000645596;131.368
136;0.000637242;129.518
137;0.000625719;127.013
138;0.000610302;123.733
139;0.00058999;119.492
140;0.000563653;114.113
141;0.000530162;107.398
142;0.000488066;99.1533
143;0.000437621;89.4708
144;0.000382463;79.0538
145;0.000335102;70.1533
146;0.000365525;76.5914
147;0.000400356;83.1325
148;0.000444232;91.3402
149;0.000487263;99.4844
150;0.000525004;106.751
151;0.000556446;112.917
152;0.000581724;117.978
153;0.000601754;122.057
154;0.00061729;125.284
155;0.000629117;127.781
156;0.000637911;129.671
157;0.000644175;131.036
158;0.000648377;131.965
159;0.000650755;132.494
160;0.00065155;132.673
161;0.000650755;132.494
162;0.000648377;131.965
163;0.000644175;131.036
164;0.000637911;129.671
165;0.000629117;127.781
166;0.00061729;125.284
167;0.000601754;122.057
168;0.000581724;117.978
169;0.000556446;112.917
170;0.000525004;106.751
171;0.000487263;99.4844
172;0.000444232;91.3402
173;0.000400356;83.1325
174;0.000365525;76.5914
175;0.00039135;82.0614
176;0.000417292;86.9062
177;0.000452037;93.3634
178;0.000488145;100.117
179;0.000521485;106.439
180;0.000550261;111.987
181;0.000574235;116.686
182;0.000593616;120.554
183;0.000609017;123.673
184;0.000620958;126.133
185;0.000629978;128.014
186;0.00063653;129.401
187;0.000640943;130.342
188;0.000643504;130.894
189;0.000644327;131.07
190;0.000643504;130.894
191;0.000640943;130.342
192;0.00063653;129.401
193;0.000629978;128.014
194;0.000620958;126.133
195;0.000609017;123.673
196;0.000593616;120.554
197;0.000574235;116.686
198;0.000550261;111.987
199;0.000521485;106.439
200;0.000488145;100.117
201;0.000452037;93.3634
202;0.000417292;86.9062
203;0.00039135;82.0614
204;0.000413404;86.7168
205;0.000432777;90.3203
206;0.000460298;95.3938
207;0.000490356;100.962
208;0.00051932;106.383
209;0.000545323;111.318
210;0.000567582;115.608
211;0.000586101;119.227
212;0.000601077;122.199
213;0.000612929;124.58
214;0.000622017;126.431
215;0.000628699;127.804
216;0.000633265;128.752
217;0.000635911;129.303
218;0.000636787;129.488
219;0.000635911;129.303
220;0.000633265;128.752
221;0.000628699;127.804
222;0.000622017;126.431
223;0.000612929;124.58
224;0.000601077;122.199
225;0.000586101;119.227
226;0.000567582;115.608
227;0.000545323;111.318
228;0.00051932;106.383
229;0.000490356;100.962
230;0.000460298;95.3938
231;0.000432777;90.3203
232;0.000413404;86.7168
233;0.000432234;90.6934
234;0.000446751;93.3683
235;0.000468524;97.3542
236;0.000493404;101.918
237;0.000518343;106.533
238;0.000541471;110.864
239;0.000561895;114.736
240;0.000579257;118.073
241;0.000593632;120.868
242;0.000605176;123.141
243;0.000614176;124.93
244;0.000620869;126.274
245;0.000625481;127.205
246;0.000628182;127.755
247;0.000629068;127.934
248;0.000628182;127.755
249;0.000625481;127.205
250;0.000620869;126.274
251;0.000614176;124.93
252;0.000605176;123.141
253;0.000593632;120.868
254;0.000579257;118.073
255;0.000561895;114.736
256;0.000541471;110.864
257;0.000518343;106.533
258;0.000493404;101.918
259;0.000468524;97.3542
260;0.000446751;93.3683
261;0.000432234;90.6934
262;0.000448395;94.1007
263;0.000459202;96.071
264;0.000476438;99.196
265;0.000496947;102.924
266;0.00051824;106.822
267;0.000538624;110.591
268;0.000557087;114.044
269;0.000573182;117.087
270;0.000586738;119.679
271;0.000597836;121.821
272;0.000606587;123.528
273;0.000613181;124.821
274;0.000617759;125.727
275;0.000620456;126.261
276;0.000621345;126.439
277;0.000620456;126.261
278;0.000617759;125.727
279;0.000613181;124.821
280;0.000606587;123.528
281;0.000597836;121.821
282;0.000586738;119.679
283;0.000573182;117.087
284;0.000557087;114.044
285;0.000538624;110.591
286;0.00051824;106.822
287;0.000496947;102.924
288;0.000476438;99.196
289;0.000459202;96.071
290;0.000448395;94.1007
291;0.000462277;97.0277
292;0.000470253;98.4563
293;0.000483854;100.898
294;0.000500712;103.931
295;0.00051879;107.206
296;0.000536583;110.458
297;0.00055312;113.51
298;0.000567829;116.252
299;0.000580473;118.631
300;0.000590965;120.624
301;0.000599367;122.23
302;0.000605749;123.46
303;0.000610226;124.326
304;0.00061287;124.841
305;0.000613748;125.011
306;0.00061287;124.841
307;0.000610226;124.326
308;0.000605749;123.46
309;0.000599367;122.23
310;0.000590965;120.624
311;0.000580473;118.631
312;0.000567829;116.252
313;0.00055312;113.51
314;0.000536583;110.458
315;0.00051879;107.206
316;0.000500712;103.931
317;0.000483854;100.898
318;0.000470253;98.4563
319;0.000462277;97.0277
320;0.000474228;99.5457
321;0.000479997;100.554
322;0.000490703;102.45
323;0.000504508;104.907
324;0.000519776;107.644
325;0.000535206;110.433
326;0.000549869;113.107
327;0.000563188;115.556
328;0.000574821;117.714
329;0.000584634;119.548
330;0.000592572;121.043
331;0.000598676;122.197
332;0.000602978;123.016
333;0.000605541;123.504
334;0.000606387;123.667
335;0.000605541;123.504
336;0.000602978;123.016
337;0.000598676;122.197
338;0.000592572;121.043
339;0.000584634;119.548
340;0.000574821;117.714
341;0.000563188;115.556
342;0.000549869;113.107
343;0.000535206;110.433
344;0.000519776;107.644
345;0.000504508;104.907
346;0.000490703;102.45
347;0.000479997;100.554
348;0.000474228;99.5457
349;0.000484514;101.713
350;0.00048857;102.394
351;0.000496938;103.852
352;0.000508207;105.833
353;0.000521043;108.108
354;0.000534336;110.484
355;0.000547245;112.811
356;0.00055918;114.979
357;0.000569786;116.92
358;0.000578842;118.59
359;0.000586266;119.965
360;0.000592014;121.037
361;0.000596105;121.802
362;0.000598542;122.26
363;0.000599357;122.412
364;0.000598542;122.26
365;0.000596105;121.802
366;0.000592014;121.037
367;0.000586266;119.965
368;0.000578842;118.59
369;0.000569786;116.92
370;0.00055918;114.979
371;0.000547245;112.811
372;0.000534336;110.484
373;0.000521043;108.108
374;0.000508207;105.833
375;0.000496938;103.852
376;0.00048857;102.394
377;0.000484514;101.713
378;0.000493366;103.577
379;0.000496077;104.004
380;0.000502567;105.11
381;0.000511721;106.696
382;0.000522466;108.578
383;0.000533857;110.591
384;0.000545136;112.601
385;0.000555754;114.506
386;0.00056532;116.236
387;0.000573605;117.742
388;0.000580458;118.996
389;0.00058582;119.98
390;0.000589649;120.687
391;0.000591952;121.111
392;0.000592714;121.253
393;0.000591952;121.111
394;0.000589649;120.687
395;0.00058582;119.98
396;0.000580458;118.996
397;0.000573605;117.742
398;0.00056532;116.236
399;0.000555754;114.506
400;0.000545136;112.601
401;0.000533857;110.591
402;0.000522466;108.578
403;0.000511721;106.696
404;0.000502567;105.11
405;0.000496077;104.004
406;0.000493366;103.577
407;0.000500971;105.178
408;0.000502634;105.407
409;0.000507602;106.23
410;0.000515001;107.491
411;0.000523953;109.038
412;0.000533661;110.733
413;0.00054346;112.459
414;0.000552828;114.121
415;0.000561394;115.651
416;0.000568892;116.998
417;0.000575165;118.13
418;0.000580102;119.025
419;0.000583659;119.672
420;0.000585796;120.062
421;0.000586514;120.192
422;0.000585796;120.062
423;0.000583659;119.672
424;0.000580102;119.025
425;0.000575165;118.13
426;0.000568892;116.998
427;0.000561394;115.651
428;0.000552828;114.121
429;0.00054346;112.459
430;0.000533661;110.733
431;0.000523953;109.038
432;0.000515001;107.491
433;0.000507602;106.23
434;0.000502634;105.407
435;0.000500971;105.178
436;0.000507492;106.552
437;0.000508337;106.626
438;0.000512079;107.222
439;0.000518017;108.214
440;0.00052544;109.478
441;0.000533673;110.897
442;0.000542131;112.37
443;0.000550347;113.81
444;0.000557951;115.153
445;0.000564688;116.349
446;0.000570367;117.362
447;0.000574879;118.169
448;0.000578139;118.755
449;0.000580113;119.109
450;0.00058077;119.228
451;0.000580113;119.109
452;0.000578139;118.755
453;0.000574879;118.169
454;0.000570367;117.362
455;0.000564688;116.349
456;0.000557951;115.153
457;0.000550347;113.81
458;0.000542131;112.37
459;0.000533672;110.897
460;0.00052544;109.478
461;0.000518017;108.214
462;0.000512079;107.222
463;0.000508337;106.626
464;0.000507492;106.552
465;0.000513067;107.725
466;0.000513282;107.682
467;0.000516031;108.097
468;0.000520759;108.866
469;0.000526878;109.89
470;0.000533823;111.072
471;0.000541088;112.321
472;0.000548242;113.561
473;0.000554951;114.732
474;0.000560949;115.785
475;0.000566057;116.685
476;0.000570135;117.406
477;0.000573103;117.933
478;0.0005749;118.252
479;0.000575505;118.359
480;0.0005749;118.252
481;0.000573103;117.933
482;0.000570135;117.406
483;0.000566057;116.685
484;0.000560949;115.785
485;0.000554951;114.732
486;0.000548242;113.561
487;0.000541088;112.321
488;0.000533823;111.072
489;0.000526878;109.89
490;0.000520759;108.866
491;0.000516031;108.097
492;0.000513282;107.682
493;0.000513067;107.725
494;0.000517817;108.725
495;0.000517549;108.594
496;0.000519502;108.863
497;0.000523226;109.45
498;0.00052824;110.273
499;0.000534068;111.249
500;0.00054027;112.302
501;0.000546466;113.363
502;0.000552341;114.377
503;0.00055765;115.298
504;0.0005622;116.091
505;0.000565862;116.731
506;0.000568535;117.2
507;0.000570164;117.486
508;0.000570708;117.582
509;0.000570164;117.486
510;0.000568535;117.2
511;0.000565862;116.731
512;0.0005622;116.091
513;0.00055765;115.298
514;0.000552341;114.377
515;0.000546466;113.363
516;0.00054027;112.302
517;0.000534068;111.249
518;0.00052824;110.273
519;0.000523226;109.45
520;0.000519502;108.863
521;0.000517549;108.594
522;0.000517817;108.725
523;0.000521846;109.574
524;0.000521217;109.377
525;0.000522531;109.531
526;0.000525425;109.969
527;0.000529504;110.623
528;0.000534367;111.424
529;0.000539634;112.305
530;0.000544967;113.207
531;0.000550082;114.08
532;0.000554744;114.879
533;0.000558774;115.574
534;0.000562032;116.138
535;0.000564425;116.552
536;0.000565883;116.806
537;0.000566375;116.891
538;0.000565883;116.806
539;0.000564425;116.552
540;0.000562032;116.138
541;0.000558774;115.574
542;0.000554744;114.879
543;0.000550082;114.08
544;0.000544967;113.207
545;0.000539634;112.305
546;0.000534367;111.424
547;0.000529504;110.623
548;0.000525425;109.969
549;0.000522531;109.531
550;0.000521217;109.377
551;0.000521846;109.574
552;0.000525246;110.29
553;0.000524354;110.046
554;0.00052516;110.11
555;0.000527372;110.427
556;0.000530662;110.94
557;0.000534694;111.591
558;0.00053914;112.324
559;0.000543706;113.086
560;0.00054813;113.832
561;0.000552201;114.522
562;0.000555742;115.126
563;0.000558624;115.619
564;0.000560746;115.983
565;0.000562046;116.206
566;0.000562482;116.281
567;0.000562046;116.206
568;0.000560746;115.983
569;0.000558624;115.619
570;0.000555742;115.126
571;0.000552201;114.522
572;0.00054813;113.832
573;0.000543706;113.086
574;0.00053914;112.324
575;0.000534694;111.591
576;0.000530662;110.94
577;0.000527372;110.427
578;0.00052516;110.11
579;0.000524354;110.046
580;0.000525246;110.29
581;0.000528098;110.89
582;0.000527021;110.616
583;0.000527428;110.61
584;0.00052908;110.828
585;0.000531709;111.224
586;0.000535029;111.749
587;0.000538762;112.354
588;0.000542646;112.994
589;0.000546452;113.627
590;0.000549982;114.218
591;0.000553076;114.74
592;0.000555604;115.168
593;0.000557476;115.485
594;0.000558623;115.68
595;0.00055901;115.746
596;0.000558623;115.68
597;0.000557476;115.485
598;0.000555604;115.168
599;0.000553076;114.74
600;0.000549982;114.218
601;0.000546452;113.627
602;0.000542646;112.994
603;0.000538762;112.354
604;0.000535029;111.749
605;0.000531709;111.224
606;0.00052908;110.828
607;0.000527428;110.61
608;0.000527021;110.616
609;0.000528098;110.89
610;0.00053047;111.39
611;0.000529275;111.098
612;0.000529372;111.039
613;0.000530569;111.178
614;0.000532644;111.478
615;0.000535358;111.896
616;0.000538472;112.391
617;0.000541758;112.924
618;0.000545012;113.458
619;0.000548055;113.962
620;0.000550739;114.409
621;0.000552945;114.778
622;0.000554582;115.053
623;0.00055559;115.222
624;0.000555929;115.28
625;0.00055559;115.222
626;0.000554582;115.053
627;0.000552945;114.778
628;0.000550739;114.409
629;0.000548056;113.962
630;0.000545012;113.458
631;0.000541758;112.924
632;0.000538472;112.391
633;0.000535358;111.896
634;0.000532644;111.478
635;0.000530569;111.178
636;0.000529372;111.039
637;0.000529275;111.098
638;0.00053047;111.39
639;0.00053243;111.803
640;0.000531166;111.502
641;0.000531027;111.404
642;0.000531857;111.482
643;0.000533472;111.702
644;0.000535672;112.03
645;0.000538253;112.432
646;0.000541016;112.873
647;0.000543781;113.32
648;0.000546388;113.746
649;0.000548704;114.127
650;0.000550614;114.444
651;0.000552039;114.68
652;0.000552917;114.826
653;0.000553214;114.876
654;0.000552917;114.826
655;0.000552039;114.68
656;0.000550614;114.444
657;0.000548704;114.127
658;0.000546388;113.746
659;0.000543781;113.32
660;0.000541016;112.873
661;0.000538253;112.432
662;0.000535672;112.03
663;0.000533472;111.702
664;0.000531857;111.482
665;0.000531027;111.404
666;0.000531166;111.502
667;0.00053243;111.803
668;0.000534028;112.139
669;0.000532739;111.838
670;0.000532425;111.714
671;0.000532963;111.742
672;0.000534198;111.898
673;0.000535965;112.153
674;0.000538088;112.475
675;0.000540397;112.837
676;0.000542733;113.209
677;0.000544954;113.567
678;0.000546937;113.89
679;0.000548583;114.159
680;0.000549813;114.361
681;0.000550575;114.486
682;0.000550831;114.528
683;0.000550575;114.486
684;0.000549813;114.361
685;0.000548583;114.159
686;0.000546937;113.89
687;0.000544954;113.567
688;0.000542733;113.209
689;0.000540397;112.837
690;0.000538088;112.475
691;0.000535965;112.153
692;0.000534198;111.898
693;0.000532963;111.742
694;0.000532425;111.714
695;0.000532739;111.838
696;0.000534028;112.139
697;0.000535317;112.411
698;0.000534035;112.116
699;0.000533598;111.973
700;0.000533905;111.965
701;0.00053483;112.07
702;0.000536233;112.263
703;0.000537967;112.519
704;0.000539883;112.813
705;0.000541844;113.12
706;0.000543724;113.419
707;0.000545414;113.69
708;0.000546821;113.918
709;0.000547879;114.089
710;0.000548532;114.195
711;0.000548754;114.232
712;0.000548532;114.195
713;0.000547879;114.089
714;0.000546821;113.918
715;0.000545414;113.69
716;0.000543724;113.419
717;0.000541844;113.12
718;0.000539883;112.813
719;0.000537967;112.519
720;0.000536233;112.263
721;0.00053483;112.07
722;0.000533905;111.965
723;0.000533598;111.973
724;0.000534035;112.116
725;0.000535317;112.411
726;0.000536336;112.626
727;0.00053509;112.342
728;0.000534571;112.19
729;0.0005347;112.154
730;0.000535374;112.218
731;0.000536475;112.361
732;0.000537878;112.562
733;0.000539458;112.799
734;0.000541093;113.05
735;0.000542674;113.298
736;0.000544104;113.524
737;0.000545301;113.715
738;0.000546202;113.859
739;0.000546762;113.949
740;0.000546951;113.98
741;0.000546762;113.949
742;0.000546202;113.859
743;0.000545301;113.715
744;0.000544104;113.524
745;0.000542675;113.298
746;0.000541093;113.05
747;0.000539458;112.799
748;0.000537878;112.562
749;0.000536475;112.361
750;0.000535374;112.218
751;0.0005347;112.154
752;0.000534571;112.19
753;0.00053509;112.342
754;0.000536336;112.626
755;0.000537127;112.793
756;0.000535936;112.523
757;0.000535371;112.368
758;0.000535366;112.313
759;0.000535839;112.346
760;0.000536691;112.448
761;0.000537817;112.603
762;0.000539109;112.792
763;0.000540464;112.996
764;0.000541784;113.2
765;0.000542986;113.387
766;0.000543997;113.546
767;0.000544761;113.667
768;0.000545235;113.743
769;0.000545397;113.768
770;0.000545235;113.743
771;0.000544761;113.667
772;0.000543997;113.546
773;0.000542986;113.387
774;0.000541784;113.2
775;0.000540464;112.996
776;0.000539109;112.792
777;0.000537817;112.603
778;0.000536691;112.448
779;0.000535839;112.346
780;0.000535366;112.313
781;0.000535371;112.368
782;0.000535936;112.523
783;0.000537127;112.793
784;0.00053772;112.918
785;0.000536601;112.667
786;0.000536017;112.513
787;0.000535917;112.446
788;0.000536232;112.455
789;0.000536881;112.526
790;0.000537775;112.643
791;0.000538823;112.792
792;0.000539936;112.956
793;0.000541032;113.122
794;0.000542035;113.276
795;0.000542883;113.407
796;0.000543524;113.507
797;0.000543925;113.57
798;0.00054406;113.592
799;0.000543925;113.57
800;0.000543524;113.507
801;0.000542883;113.407
802;0.000542035;113.276
803;0.000541032;113.122
804;0.000539937;112.956
805;0.000538823;112.792
806;0.000537775;112.643
807;0.000536881;112.526
808;0.000536232;112.455
809;0.000535917;112.446
810;0.000536017;112.513
811;0.000536601;112.667
812;0.00053772;112.918
813;0.000538148;113.008
814;0.000537114;112.777
815;0.000536535;112.629
816;0.00053637;112.556
817;0.000536563;112.547
818;0.000537048;112.593
819;0.00053775;112.681
820;0.000538593;112.796
821;0.000539501;112.927
822;0.000540402;113.061
823;0.000541233;113.186
824;0.000541937;113.294
825;0.000542473;113.376
826;0.000542808;113.428
827;0.000542921;113.446
828;0.000542808;113.428
829;0.000542473;113.376
830;0.000541937;113.294
831;0.000541233;113.186
832;0.000540402;113.061
833;0.000539501;112.927
834;0.000538593;112.796
835;0.00053775;112.681
836;0.000537048;112.593
837;0.000536563;112.547
838;0.00053637;112.556
839;0.000536535;112.629
840;0.000537114;112.777
841;0.000538148;113.008
842;0.00053843;113.068
843;0.000537493;112.86
844;0.000536938;112.721
845;0.000536733;112.645
846;0.000536835;112.626
847;0.000537189;112.653
848;0.000537734;112.716
849;0.000538405;112.804
850;0.000539138;112.907
851;0.000539873;113.014
852;0.000540555;113.115
853;0.000541136;113.202
854;0.000541579;113.27
855;0.000541856;113.312
856;0.000541951;113.326
857;0.000541856;113.312
858;0.000541579;113.27
859;0.000541136;113.202
860;0.000540555;113.115
861;0.000539873;113.014
862;0.000539138;112.907
863;0.000538405;112.804
864;0.000537734;112.716
865;0.000537189;112.653
866;0.000536835;112.626
867;0.000536733;112.645
868;0.000536938;112.721
869;0.000537493;112.86
870;0.00053843;113.068
871;0.000538599;113.104
872;0.000537765;112.919
873;0.000537249;112.792
874;0.000537026;112.718
875;0.000537062;112.691
876;0.000537314;112.704
877;0.00053773;112.749
878;0.000538258;112.816
879;0.000538844;112.895
880;0.000539437;112.979
881;0.000539991;113.06
882;0.000540465;113.13
883;0.000540828;113.184
884;0.000541055;113.218
885;0.000541132;113.23
886;0.000541055;113.218
887;0.000540828;113.184
888;0.000540465;113.13
889;0.000539991;113.06
890;0.000539437;112.979
891;0.000538844;112.895
892;0.000538258;112.816
893;0.00053773;112.749
894;0.000537314;112.704
895;0.000537062;112.691
896;0.000537026;112.718
897;0.000537249;112.792
898;0.000537765;112.919
899;0.000538599;113.104
900;0.000538665;113.118
901;0.00053794;112.958
902;0.000537474;112.845
903;0.000537251;112.776
904;0.000537242;112.746
905;0.000537414;112.749
906;0.000537727;112.78
907;0.000538137;112.829
908;0.000538599;112.89
909;0.000539072;112.955
910;0.000539516;113.018
911;0.000539898;113.074
912;0.000540191;113.117
913;0.000540375;113.144
914;0.000540437;113.153
915;0.000540375;113.144
916;0.000540191;113.117
917;0.000539898;113.074
918;0.000539516;113.018
919;0.000539072;112.955
920;0.000538599;112.89
921;0.000538137;112.829
922;0.000537727;112.78
923;0.000537414;112.749
924;0.000537242;112.746
925;0.000537251;112.776
926;0.000537474;112.845
927;0.00053794;112.958
928;0.000538665;113.118
929;0.000538657;113.116
930;0.000538044;112.982
931;0.000537638;112.884
932;0.000537426;112.822
933;0.000537389;112.792
934;0.000537502;112.789
935;0.000537732;112.808
936;0.000538045;112.843
937;0.000538404;112.889
938;0.000538775;112.939
939;0.000539126;112.988
940;0.000539428;113.031
941;0.000539661;113.064
942;0.000539807;113.086
943;0.000539857;113.093
944;0.000539807;113.086
945;0.000539661;113.064
946;0.000539428;113.031
947;0.000539126;112.988
948;0.000538775;112.939
949;0.000538404;112.889
950;0.000538045;112.843
951;0.000537732;112.808
952;0.000537502;112.789
953;0.000537389;112.792
954;0.000537426;112.822
955;0.000537638;112.884
956;0.000538044;112.982
957;0.000538657;113.116
958;0.000538579;113.101
959;0.000538083;112.992
960;0.000537741;112.911
961;0.00053755;112.858
962;0.000537498;112.829
963;0.000537566;112.823
964;0.000537732;112.834
965;0.000537965;112.859
966;0.000538238;112.893
967;0.000538523;112.93
968;0.000538794;112.966
969;0.000539029;112.999
970;0.00053921;113.024
971;0.000539324;113.041
972;0.000539363;113.046
973;0.000539324;113.041
974;0.00053921;113.024
975;0.000539029;112.999
976;0.000538794;112.966
977;0.000538523;112.93
978;0.000538238;112.893
979;0.000537965;112.859
980;0.000537732;112.834
981;0.000537566;112.823
982;0.000537498;112.829
983;0.00053755;112.858
984;0.000537741;112.911
985;0.000538083;112.992
986;0.000538579;113.101
987;0.000538463;113.076
988;0.000538081;112.993
989;0.000537806;112.929
990;0.000537641;112.885
991;0.000537583;112.86
992;0.000537621;112.852
993;0.000537735;112.858
994;0.000537905;112.875
995;0.000538107;112.899
996;0.000538319;112.926
997;0.000538523;112.952
998;0.0005387;112.976
999;0.000538836;112.995
1000;0.000538922;113.007
1001;0.000538952;113.011
1002;0.000538922;113.007
1003;0.000538836;112.995
1004;0.0005387;112.976
1005;0.000538523;112.952
1006;0.000538319;112.926
1007;0.000538107;112.899
1008;0.000537905;112.875
1009;0.000537735;112.858
1010;0.000537621;112.852
1011;0.000537583;112.86
1012;0.000537641;112.885
1013;0.000537806;112.929
1014;0.000538081;112.993
1015;0.000538463;113.076
1016;0.000538309;113.045
1017;0.00053804;112.987
1018;0.000537828;112.94
1019;0.000537691;112.905
1020;0.000537634;112.885
1021;0.00053765;112.877
1022;0.000537726;112.88
1023;0.000537843;112.891
1024;0.000537986;112.907
1025;0.000538138;112.925
1026;0.000538284;112.944
1027;0.000538412;112.96
1028;0.000538511;112.973
1029;0.000538574;112.981
1030;0.000538596;112.984
1031;0.000538574;112.981
1032;0.000538511;112.973
1033;0.000538412;112.96
1034;0.000538284;112.944
1035;0.000538138;112.925
1036;0.000537986;112.907
1037;0.000537843;112.891
1038;0.000537726;112.88
1039;0.00053765;112.877
1040;0.000537634;112.885
1041;0.000537691;112.905
1042;0.000537828;112.94
1043;0.00053804;112.987
1044;0.000538309;113.045
1045;0.000538151;113.011
1046;0.000537984;112.977
1047;0.000537828;112.944
1048;0.000537718;112.919
1049;0.000537667;112.904
1050;0.000537669;112.898
1051;0.000537713;112.9
1052;0.000537788;112.906
1053;0.000537883;112.916
1054;0.000537985;112.928
1055;0.000538084;112.939
1056;0.000538172;112.95
1057;0.00053824;112.958
1058;0.000538283;112.963
1059;0.000538298;112.965
1060;0.000538283;112.963
1061;0.00053824;112.958
1062;0.000538172;112.95
1063;0.000538084;112.939
1064;0.000537985;112.928
1065;0.000537883;112.916
1066;0.000537788;112.906
1067;0.000537713;112.9
1068;0.000537669;112.898
1069;0.000537667;112.904
1070;0.000537718;112.919
1071;0.000537828;112.944
1072;0.000537984;112.977
1073;0.000538151;113.011
1074;0.000537992;112.98
1075;0.000537909;112.965
1076;0.000537794;112.944
1077;0.000537711;112.929
1078;0.000537667;112.92
1079;0.000537657;112.916
1080;0.000537676;112.916
1081;0.000537716;112.92
1082;0.000537772;112.925
1083;0.000537834;112.932
1084;0.000537896;112.938
1085;0.000537952;112.943
1086;0.000537997;112.948
1087;0.000538025;112.951
1088;0.000538034;112.952
1089;0.000538025;112.951
1090;0.000537997;112.948
1091;0.000537952;112.943
1092;0.000537896;112.938
1093;0.000537834;112.932
1094;0.000537772;112.925
1095;0.000537716;112.92
1096;0.000537676;112.916
1097;0.000537657;112.916
1098;0.000537667;112.92
1099;0.000537711;112.929
1100;0.000537794;112.944
1101;0.000537909;112.965
1102;0.000537992;112.98
1103;0.000537872;112.954
1104;0.000537834;112.952
1105;0.000537752;112.941
1106;0.000537689;112.934
1107;0.000537646;112.93
1108;0.000537622;112.928
1109;0.000537618;112.929
1110;0.000537631;112.93
1111;0.000537656;112.932
1112;0.00053769;112.935
1113;0.000537727;112.937
1114;0.000537761;112.939
1115;0.000537789;112.941
1116;0.000537807;112.942
1117;0.000537814;112.943
1118;0.000537807;112.942
1119;0.000537789;112.941
1120;0.000537761;112.939
1121;0.000537727;112.937
1122;0.00053769;112.935
1123;0.000537656;112.932
1124;0.000537631;112.93
1125;0.000537618;112.929
1126;0.000537622;112.928
1127;0.000537646;112.93
1128;0.000537689;112.934
1129;0.000537752;112.941
1130;0.000537834;112.952
1131;0.000537872;112.954
1132;0.0005378;112.94
1133;0.000537773;112.941
1134;0.000537706;112.937
1135;0.000537637;112.936
1136;0.000537576;112.935
1137;0.000537532;112.935
1138;0.000537505;112.935
1139;0.000537498;112.935
1140;0.000537505;112.936
1141;0.000537524;112.936
1142;0.000537548;112.937
1143;0.000537573;112.937
1144;0.000537595;112.937
1145;0.00053761;112.938
1146;0.000537615;112.938
