label;E_vol
368;0.900124
369;0.900124
370;0.900124
371;0.900123
372;0.900122
373;0.900121
374;0.900119
375;0.900118
376;0.900116
377;0.900114
378;0.900111
379;0.900109
380;0.900107
381;0.900104
382;0.900102
383;0.900101
384;0.900099
385;0.900098
386;0.900102
387;0.900102
388;0.900104
389;0.900105
390;0.900107
391;0.900108
392;0.90011
393;0.900112
394;0.900114
395;0.900116
396;0.900117
397;0.900119
398;0.90012
399;0.900121
400;0.900122
401;0.900123
402;0.900123
403;0.900123
404;0.900123
405;0.900123
406;0.900122
407;0.900121
408;0.90012
409;0.900119
410;0.900117
411;0.900116
412;0.900114
413;0.900112
414;0.90011
415;0.900108
416;0.900107
417;0.900105
418;0.900104
419;0.900102
420;0.900102
421;0.900105
422;0.900106
423;0.900106
424;0.900107
425;0.900109
426;0.90011
427;0.900111
428;0.900113
429;0.900114
430;0.900116
431;0.900117
432;0.900119
433;0.90012
434;0.900121
435;0.900121
436;0.900122
437;0.900122
438;0.900122
439;0.900122
440;0.900122
441;0.900121
442;0.900121
443;0.90012
444;0.900119
445;0.900117
446;0.900116
447;0.900114
448;0.900113
449;0.900111
450;0.90011
451;0.900109
452;0.900107
453;0.900106
454;0.900106
455;0.900105
456;0.900108
457;0.900108
458;0.900109
459;0.900109
460;0.90011
461;0.900111
462;0.900113
463;0.900114
464;0.900115
465;0.900116
466;0.900117
467;0.900118
468;0.900119
469;0.90012
470;0.900121
471;0.900121
472;0.900121
473;0.900122
474;0.900121
475;0.900121
476;0.900121
477;0.90012
478;0.900119
479;0.900118
480;0.900117
481;0.900116
482;0.900115
483;0.900114
484;0.900113
485;0.900111
486;0.90011
487;0.900109
488;0.900109
489;0.900108
490;0.900108
491;0.900111
492;0.900111
493;0.900111
494;0.900111
495;0.900112
496;0.900113
497;0.900114
498;0.900115
499;0.900116
500;0.900117
501;0.900117
502;0.900118
503;0.900119
504;0.90012
505;0.90012
506;0.900121
507;0.900121
508;0.900121
509;0.900121
510;0.900121
511;0.90012
512;0.90012
513;0.900119
514;0.900118
515;0.900117
516;0.900117
517;0.900116
518;0.900115
519;0.900114
520;0.900113
521;0.900112
522;0.900111
523;0.900111
524;0.900111
525;0.900111
526;0.900113
527;0.900113
528;0.900113
529;0.900113
530;0.900113
531;0.900114
532;0.900115
533;0.900115
534;0.900116
535;0.900117
536;0.900118
537;0.900118
538;0.900119
539;0.90012
540;0.90012
541;0.90012
542;0.90012
543;0.900121
544;0.90012
545;0.90012
546;0.90012
547;0.90012
548;0.900119
549;0.900118
550;0.900118
551;0.900117
552;0.900116
553;0.900115
554;0.900115
555;0.900114
556;0.900113
557;0.900113
558;0.900113
559;0.900113
560;0.900113
561;0.900115
562;0.900114
563;0.900114
564;0.900114
565;0.900115
566;0.900115
567;0.900115
568;0.900116
569;0.900117
570;0.900117
571;0.900118
572;0.900118
573;0.900119
574;0.900119
